ozon_id,n_rows,n_answers,n_tasks,n_pages,n_projects,n_pools,active_days,span_days,skip_rate,tasks_per_page_mean,overlap_mean,overlap_std,price_mean,share_gold_tasks,share_rehab_pools,n_gold,gold_acc,gold_acc_std,gold_longest_success_streak,gold_longest_error_streak,gold_recent5_acc,gold_recent10_acc,gold_first5_acc,gold_class_gap,gold_learning_delta,n_regular,reg_agreement_proxy,reg_agreement_std,regular_answer_entropy,regular_answer_mode_share,per_task_sec_median,per_task_sec_mean,per_task_sec_std,fast_task_share,slow_task_share,mean_hour,weekend_share,answer_entropy,answer_mode_share,main_project_share,pct_label_1,answers_per_active_day,answers_per_span_day,gold_share_among_answers
36244041,3,2,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,128.329153,128.329153,94.82233346353829,0.0,1.0,22.0,0.0,1.0,0.5,1.0,0.5,2.0,2.0,
36244055,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.440776,14.507399880000001,8.184501048610057,0.08,0.04,22.0,0.0,0.9895875212220556,0.56,1.0,0.44,25.0,25.0,
36256558,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.685495500000002,25.719065375,15.788272572886767,0.0,0.20833333333333334,7.0,0.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
36259860,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.687586,32.687586,,0.0,1.0,6.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,
36261078,8,7,8,8,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,48.350683,60.463474857142856,32.80955219540043,0.0,1.0,21.857142857142858,0.0,0.5916727785823275,0.8571428571428571,1.0,0.14285714285714285,7.0,7.0,
36300372,1,1,1,1,1,1,1,1,0.0,1.0,2.0,,70.0,0.0,0.0,,,,,,,,,,,1.0,1.0,,-0.0,1.0,75.794295,75.794295,,0.0,1.0,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,
36309607,74,74,74,74,3,3,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.933189999999996,38.52553715277778,22.16538509713643,0.0,0.5972222222222222,15.527777777777779,0.6527777777777778,0.9994730201859836,0.5135135135135135,0.33783783783783783,0.5135135135135135,37.0,74.0,
36313856,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
36313886,10,9,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,109.212399,124.6789665,44.8101602201112,0.0,1.0,18.0,0.0,0.9910760598382222,0.5555555555555556,1.0,0.5555555555555556,9.0,9.0,
36326725,74,74,74,74,3,3,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.5032585,37.75304317567568,59.219436117158565,0.0,0.47297297297297297,11.891891891891891,1.0,0.9740248644357521,0.5945945945945946,0.33783783783783783,0.5945945945945946,37.0,74.0,
36326767,8,7,8,8,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,26.30493,76.28518885714286,148.2163288288614,0.0,0.2857142857142857,12.857142857142858,0.0,0.5916727785823275,0.8571428571428571,1.0,0.8571428571428571,7.0,7.0,
36352068,18,17,18,18,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.454791,25.94480564705882,8.251103876680025,0.0,0.35294117647058826,16.41176470588235,1.0,0.9366673818775626,0.6470588235294118,0.8823529411764706,0.6470588235294118,17.0,17.0,
36359625,3,3,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.195607,15.195607,,0.0,0.0,12.0,1.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
36365086,9658,9468,9658,3866,2,245,25,30,0.019672810105611928,2.8190101470283704,4.313522468419963,12.325378213952495,54.26956512735556,0.061296334644854004,0.016566576931041622,584.0,0.9075342465753424,0.2899306397064612,55.0,3.0,0.8,0.8,1.0,0.03829361576934387,-0.19999999999999996,8854.0,0.9609216173480912,0.19379242581664902,0.9608231036351298,0.6159927716286424,17.796649,36.91007364474829,63.724299138030005,0.00041749295480638765,0.2617680826636051,10.998434401419477,0.08944786556726855,0.9663813022423482,0.6075200675961132,0.9418039712716518,0.6075200675961132,378.72,315.6,0.061681453316434307
36366830,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
36369619,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.177781,18.63154964,14.505973546644048,0.12,0.24,5.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
36382246,45,44,45,45,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.0201775,35.84615272727273,20.956166503681278,0.0,0.5,20.136363636363637,0.0,0.9760206482366149,0.5909090909090909,0.5227272727272727,0.4090909090909091,44.0,44.0,
36384308,13,12,13,13,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,51.218986,65.65632854545454,67.10262612552148,0.0,0.9090909090909091,9.181818181818182,0.0,0.9798687566511528,0.5833333333333334,0.9166666666666666,0.5833333333333334,12.0,12.0,
36399015,12,11,12,12,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.442541,29.485189363636366,21.726741899062603,0.0,0.2727272727272727,5.0,0.0,0.9940302114769565,0.5454545454545454,1.0,0.5454545454545454,11.0,11.0,
36403569,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.623945,44.30231766666666,34.175106149813615,0.0,0.625,14.0,0.0,1.0,0.5,1.0,0.5,24.0,24.0,
36411542,5,4,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,48.4967025,51.94087475,20.404615818487105,0.0,1.0,11.0,1.0,-0.0,1.0,1.0,1.0,4.0,4.0,
36421169,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,33.249061,39.87077772,25.068133420928053,0.0,0.6,9.0,0.0,0.9988455359952018,0.52,1.0,0.52,25.0,25.0,
36427560,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.434774,25.434774,,0.0,0.0,21.0,1.0,-0.0,1.0,1.0,0.0,1.0,1.0,
36429474,28,26,28,28,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.430383,37.6524242,42.94852225868679,0.0,0.4,19.04,0.0,1.0,0.5,0.5769230769230769,0.5,26.0,26.0,
36437416,33,31,33,33,2,2,3,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.547243,34.224280387096776,96.62027865744909,0.0,0.0967741935483871,13.483870967741936,0.16129032258064516,0.9932338197397066,0.5483870967741935,0.8064516129032258,0.45161290322580644,10.333333333333334,15.5,
36437460,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.172522,19.7350452,9.9038151635078,0.0,0.12,6.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
36443053,74,74,74,74,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,54.52688,75.23427968918918,67.27841385140653,0.0,0.8513513513513513,10.162162162162161,1.0,0.9660096062568557,0.6081081081081081,0.33783783783783783,0.3918918918918919,74.0,74.0,
36450334,788,776,788,315,3,19,6,23,0.015228426395939087,2.8096446700507616,8.163705583756345,23.65894588589342,52.53832487309644,0.04314720812182741,0.0,34.0,0.8235294117647058,0.38695299497594743,12.0,3.0,1.0,0.9,0.8,0.26086956521739135,0.09999999999999998,687.0,0.9126637554585153,0.28253286226858243,0.9993258798455944,0.5152838427947598,19.448815,27.528444913375797,51.24090949842189,0.0,0.17197452229299362,8.24076433121019,0.0,0.9989216199552018,0.5193298969072165,0.9355670103092784,0.5193298969072165,129.33333333333334,33.73913043478261,0.04381443298969072
36452485,87,55,87,37,4,13,4,5,0.367816091954023,2.7471264367816093,14.494252873563218,30.65975073975134,33.33448275862069,0.011494252873563218,0.0,,,,,,,,,,,45.0,0.9333333333333333,0.2522624895547565,0.7642045065086203,0.7777777777777778,6.337933,147.14015144725738,216.66373270167264,0.3291139240506329,0.3037974683544304,9.050632911392405,0.0,0.8453509366224364,0.7272727272727273,0.5636363636363636,0.2727272727272727,13.75,11.0,
36453100,5,4,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,74.53687400000001,88.44455925000001,56.96074778758132,0.0,1.0,20.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,
36458270,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.82384,21.7374822,12.0853740972301,0.0,0.28,9.0,0.0,0.9895875212220556,0.56,1.0,0.44,25.0,25.0,
36462477,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,26.424083500000002,26.722114708333333,14.341081995315811,0.0,0.375,22.75,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
36468868,35,34,35,35,2,2,2,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.2623885,44.8701354117647,34.05944171166909,0.0,0.5588235294117647,21.764705882352942,0.0,0.9774178175281716,0.5882352941176471,0.7352941176470589,0.5882352941176471,17.0,17.0,
36471091,70,70,70,36,1,11,5,27,0.0,2.4857142857142858,2.1285714285714286,0.3371418043988195,56.57142857142857,0.02857142857142857,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.8823529411764706,0.3245852354403189,0.9596868937742169,0.6176470588235294,18.681322833333333,18.927408361904764,8.584902393525851,0.014285714285714285,0.1,8.442857142857143,0.0,0.9709505944546686,0.6,1.0,0.4,14.0,2.5925925925925926,0.02857142857142857
36477841,4729,4560,4729,1669,3,63,22,27,0.03573694227109325,2.899555931486572,11.827659124550644,28.793471299309353,60.46954535842672,0.13850708395009514,0.0962148445760203,646.0,0.7693498452012384,0.4215753529249243,29.0,5.0,1.0,0.9,0.8,0.045971329708353936,0.09999999999999998,3900.0,0.921025641025641,0.26973332200569883,0.824415927777858,0.7415384615384616,9.143235333333333,29.82077689834793,73.7002393919243,0.08267464217047639,0.12732322153386028,15.371501815851314,0.1948301644947661,0.8634516568836336,0.7140350877192982,0.9971491228070175,0.7140350877192982,207.27272727272728,168.88888888888889,0.14166666666666666
36481163,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.59214,50.59214,,0.0,1.0,6.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
36487902,25,24,25,25,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.294112,15.872696291666665,13.527110844638077,0.08333333333333333,0.125,9.541666666666666,0.0,0.5435644431995964,0.875,1.0,0.875,24.0,24.0,
36503280,19,18,19,19,1,1,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,49.4827135,54.12675922222222,27.05380706877425,0.05555555555555555,0.8333333333333334,20.444444444444443,0.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,9.0,18.0,
36529851,48,48,48,48,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.5456135,14.147000520833332,8.368219053795013,0.0625,0.041666666666666664,9.0,1.0,0.8426578772022391,0.7291666666666666,0.5,0.7291666666666666,48.0,48.0,
36547991,49,49,49,49,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.59601,25.10174083673469,17.970371713044738,0.0,0.24489795918367346,8.0,0.0,0.9113423759758417,0.673469387755102,0.5102040816326531,0.673469387755102,49.0,49.0,
36559923,754,536,754,258,3,66,24,30,0.2891246684350133,3.0,2.4018567639257293,0.5395849574768838,49.36376657824933,0.029177718832891247,0.0,18.0,0.9444444444444444,0.23570226039551584,17.0,1.0,0.8,0.9,1.0,0.16666666666666663,-0.09999999999999998,518.0,0.9671814671814671,0.17833359814797706,1.0,0.5,18.763461333333332,114.45818854957507,174.85632259410673,0.00424929178470255,0.358356940509915,13.08498583569405,0.07365439093484419,0.9999096087202762,0.5055970149253731,0.6511194029850746,0.5055970149253731,22.333333333333332,17.866666666666667,0.033582089552238806
36560717,24,24,24,24,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.65859,5.414451000000001,2.361330748964005,0.6086956521739131,0.0,19.0,1.0,0.9182958340544896,0.6666666666666666,0.9583333333333334,0.6666666666666666,24.0,24.0,
36561245,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.6497465,44.64986595833333,47.47079871308144,0.0,0.5,17.0,0.0,0.9949848281859701,0.5416666666666666,1.0,0.5416666666666666,24.0,24.0,
36576414,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.388445,16.772498041666665,15.190582700177355,0.08333333333333333,0.16666666666666666,17.0,1.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
36580314,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,62.372907,62.372907,,0.0,1.0,12.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
36580846,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,33.448556499999995,31.165154,9.763301331720946,0.0,0.6666666666666666,6.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,6.0,6.0,
36611074,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
36611248,34,34,34,34,3,3,2,12,0.0,1.0,96.1470588235294,16.63536275882336,2.0588235294117645,0.0,0.0,,,,,,,,,,,1.0,1.0,,-0.0,1.0,13.048713,73.35912912121212,130.36562070082454,0.18181818181818182,0.30303030303030304,8.151515151515152,0.0,0.7335379291086666,0.7941176470588235,0.5882352941176471,0.7941176470588235,17.0,2.8333333333333335,
36613472,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,23.328088,25.244397479999996,17.088296605712948,0.0,0.16,15.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
36625801,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
36635621,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.504227,22.504227,,0.0,0.0,9.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
36637601,3,2,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.157771999999998,25.157771999999998,10.228159582720734,0.0,0.5,10.0,1.0,1.0,0.5,1.0,0.5,2.0,2.0,
36647185,50,50,50,50,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,14.0183415,19.67538148,32.54510026972561,0.08,0.1,19.5,0.0,0.9814538950336537,0.58,0.5,0.58,50.0,50.0,
36670409,74,74,74,74,3,3,3,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.56739,64.27033643835617,44.31674112434708,0.0,0.863013698630137,9.424657534246576,0.0,0.9994730201859836,0.5135135135135135,0.33783783783783783,0.5135135135135135,24.666666666666668,37.0,
36699016,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.653745,39.24090536,39.81080101174807,0.0,0.4,8.0,0.0,0.9895875212220556,0.56,1.0,0.56,25.0,25.0,
36740939,49,49,49,49,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.670859,14.455082387755102,7.501193015405816,0.02040816326530612,0.061224489795918366,9.89795918367347,0.0,0.9633355456726841,0.6122448979591837,0.5102040816326531,0.6122448979591837,49.0,49.0,
36762439,25,15,25,13,3,5,3,15,0.4,2.44,2.0,0.0,41.199600000000004,0.0,0.0,,,,,,,,,,,15.0,0.9333333333333333,0.2581988897471611,0.9967916319816366,0.5333333333333333,147.87978,210.72665355555554,192.2973908341442,0.0,0.8095238095238095,11.714285714285714,0.0,0.9967916319816366,0.5333333333333333,0.6,0.5333333333333333,5.0,1.0,
36772144,73,73,73,73,3,3,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,16.111231500000002,17.002346152777776,8.799034603568485,0.041666666666666664,0.041666666666666664,14.5,1.0,0.9693253797191862,0.6027397260273972,0.3424657534246575,0.3972602739726027,36.5,73.0,
36791311,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
36799701,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,22.935725,30.0024396,18.4180621543991,0.0,0.36,6.0,1.0,0.9895875212220556,0.56,1.0,0.56,25.0,25.0,
36803724,8,7,8,8,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,23.694046,31.37013185714286,19.14197235955874,0.0,0.2857142857142857,16.0,0.0,0.9852281360342515,0.5714285714285714,1.0,0.42857142857142855,7.0,7.0,
36810204,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,11.705488,23.10913172,26.432454792423627,0.4,0.28,10.0,0.0,0.9043814577244937,0.68,1.0,0.32,25.0,25.0,
36822103,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.3947445,63.750063833333336,19.44731982034301,0.0,1.0,23.0,1.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,6.0,6.0,
36840647,74,74,74,74,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,33.815145,45.59813666216216,43.57044524696838,0.0,0.5540540540540541,18.41891891891892,1.0,0.9915528503834039,0.5540540540540541,0.33783783783783783,0.5540540540540541,74.0,74.0,
36840807,32,31,32,32,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.120227,20.770811677419356,14.284514557548395,0.0,0.22580645161290322,15.580645161290322,1.0,0.9932338197397066,0.5483870967741935,0.8064516129032258,0.5483870967741935,31.0,31.0,
36842856,72,72,72,72,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,14.0729765,21.471380930555554,25.42718190120279,0.05555555555555555,0.20833333333333334,13.847222222222221,0.0,0.9798687566511528,0.5833333333333334,0.3472222222222222,0.5833333333333334,72.0,72.0,
36864564,45,40,45,28,1,4,3,14,0.1111111111111111,2.022222222222222,23.555555555555557,40.7824358113523,40.0,0.24444444444444444,0.2222222222222222,10.0,0.9,0.31622776601683794,8.0,1.0,1.0,0.9,0.8,1.0,0.09999999999999998,30.0,0.9666666666666667,0.18257418583505536,0.783776947484701,0.7666666666666667,21.000278333333334,28.377824824999998,24.883450414155295,0.1,0.275,16.55,0.075,0.9709505944546686,0.6,1.0,0.6,13.333333333333334,2.857142857142857,0.25
36864700,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,54.568687,65.3209992173913,33.97965541667844,0.0,0.8695652173913043,7.0,0.0,0.9949848281859701,0.5416666666666666,1.0,0.5416666666666666,24.0,24.0,
36888843,14,12,14,14,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,39.788098,47.35536825,23.82600135755889,0.0,0.8333333333333334,13.833333333333334,0.0,0.9182958340544896,0.6666666666666666,0.9166666666666666,0.6666666666666666,12.0,12.0,
36906368,37,36,37,37,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.6271215,21.702867916666666,12.731458339623002,0.08333333333333333,0.19444444444444445,6.5,0.0,0.997772472089982,0.5277777777777778,0.6944444444444444,0.5277777777777778,36.0,36.0,
36918922,14,13,14,14,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.926387,34.79508076923077,13.307888237822787,0.0,0.5384615384615384,15.0,0.0,0.8904916402194913,0.6923076923076923,1.0,0.6923076923076923,13.0,13.0,
36926632,45,44,45,45,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,33.229039,42.08647181395349,25.550803426318076,0.0,0.5813953488372093,16.046511627906977,0.0,0.9256859869821299,0.6590909090909091,0.5454545454545454,0.6590909090909091,44.0,44.0,
36952580,50,49,50,50,3,3,3,8,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.9963625,34.840642208333335,66.34174094458615,0.08333333333333333,0.2708333333333333,16.729166666666668,0.4791666666666667,0.992476003943082,0.5510204081632653,0.5102040816326531,0.5510204081632653,16.333333333333332,6.125,
36958420,13,12,13,13,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,47.805539499999995,65.08968766666666,85.7715437882058,0.0,0.6666666666666666,10.666666666666666,0.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,12.0,12.0,
36966769,49,49,49,49,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,16.613386,17.784634020408163,7.049873774963078,0.0,0.04081632653061224,16.93877551020408,0.0,0.9972943816462347,0.5306122448979592,0.5102040816326531,0.5306122448979592,49.0,49.0,
36971149,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.672344,46.61186933333334,47.01699750470794,0.0,0.5416666666666666,5.791666666666667,1.0,0.9988455359952018,0.52,1.0,0.52,25.0,25.0,
36972683,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,105.869624,138.4097254347826,101.64829086746379,0.0,0.9565217391304348,15.391304347826088,0.0,0.9709505944546686,0.6,1.0,0.6,25.0,25.0,
36979283,48,48,48,48,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.151111499999999,20.859584520833334,75.04440164184926,0.2708333333333333,0.0625,6.916666666666667,0.0,0.9798687566511528,0.5833333333333334,0.5208333333333334,0.5833333333333334,48.0,48.0,
36979603,71,71,71,71,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,16.3403995,20.124708085714285,16.028843938997838,0.11428571428571428,0.18571428571428572,10.771428571428572,0.0,0.9883779727795041,0.5633802816901409,0.3380281690140845,0.5633802816901409,71.0,71.0,
36983814,10,9,10,8,1,5,4,11,0.1,1.8,2.0,0.0,65.0,0.0,0.0,,,,,,,,,,,9.0,0.7777777777777778,0.44095855184409843,0.9910760598382222,0.5555555555555556,34.55110666666666,51.70760166666667,30.52194186418793,0.0,0.7777777777777778,7.666666666666667,0.0,0.9910760598382222,0.5555555555555556,1.0,0.4444444444444444,2.25,0.8181818181818182,
36985357,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,123.853832,124.10044433333333,55.832851981722264,0.0,1.0,19.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
37005794,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.13599,22.69686608,22.669499938278136,0.08,0.24,7.0,0.0,0.5293608652873644,0.88,1.0,0.12,25.0,25.0,
37022766,62,62,62,62,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,9.1107505,21.252819709677418,49.16703794943193,0.1935483870967742,0.12903225806451613,9.612903225806452,0.0,0.9811522341999133,0.5806451612903226,0.3709677419354839,0.5806451612903226,62.0,62.0,
37022808,74,74,74,74,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,11.984574,21.11660791549296,28.77388571521541,0.0,0.11267605633802817,9.929577464788732,0.0,0.9568886656798212,0.6216216216216216,0.33783783783783783,0.6216216216216216,74.0,74.0,
37025291,1564,1311,1564,536,3,62,22,30,0.16176470588235295,2.973145780051151,4.267263427109975,13.262454374106305,57.55751278772378,0.053069053708439895,0.01278772378516624,71.0,0.8309859154929577,0.37743175326172723,17.0,1.0,0.8,0.8,1.0,0.23495934959349596,-0.19999999999999996,1230.0,0.908130081300813,0.28895972221653965,0.9191066974646853,0.6658536585365854,16.812115333333335,74.58266915605451,150.6419193085567,0.003351206434316354,0.21447721179624665,7.980563002680965,0.12466487935656836,0.9264587897311025,0.658276125095347,0.5888634630053394,0.658276125095347,59.59090909090909,43.7,0.05415713196033562
37025828,73,73,73,73,3,3,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,35.677126,39.845004383561644,22.705591167957454,0.0,0.6575342465753424,10.520547945205479,0.0,0.9966132830150962,0.5342465753424658,0.3424657534246575,0.5342465753424658,36.5,73.0,
37031451,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.042608,22.07237752,8.612686151842684,0.0,0.16,17.88,0.0,0.7950402793845223,0.76,1.0,0.76,25.0,25.0,
37036462,120,99,120,41,2,14,7,25,0.175,2.9833333333333334,2.975,1.040866639557892,49.834833333333336,0.016666666666666666,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,97.0,0.9278350515463918,0.2601050541132519,0.9907034651869471,0.5567010309278351,6.915410333333334,86.29995609444444,148.2213479545375,0.0,0.325,8.716666666666667,0.7416666666666667,0.9940302114769565,0.5454545454545454,0.98989898989899,0.5454545454545454,14.142857142857142,3.96,0.020202020202020204
37039588,43,43,43,43,1,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.826696,21.394694697674417,8.149687528367188,0.0,0.16279069767441862,19.0,1.0,0.9522656254366642,0.627906976744186,1.0,0.627906976744186,43.0,43.0,
