ozon_id,ds_score
40989099,0.8338837905145763
41114681,0.8309879112365461
41162560,0.6365201495545447
41225558,0.9448163543415979
41241057,0.8971645297924995
41250150,0.860920076139025
41267389,0.9094675291139324
41281114,0.9668915662201056
41291987,0.6581760387658262
41349892,0.8974129089899561
41357172,0.8281972548799961
41376352,0.8612650848068648
41388897,0.8279186703063668
41433182,0.9260213956307913
41455293,0.1656215434449278
41488315,0.725105519747775
41489450,0.41464926036435246
41610332,0.9079151024819587
41791184,0.8262992922760997
41805286,0.8549446920292667
41881283,0.7683047919235328
41939339,0.9543686352620167
41999955,0.49999999948753526
42141813,0.9336333814368178
42185559,0.8801015421565952
42249762,0.6853667024558061
42263546,0.8141794722230958
42335622,0.8709611554161988
42348595,0.7275283631126801
42364974,0.6545764631807505
42366308,0.8222376495109511
42456941,0.8961015520662456
42460312,0.7321494512952958
42501335,0.9917225025420988
42568702,0.8321597941734094
42658104,0.8835680934338465
42674402,0.9458559894477598
42771567,0.9513725735071838
42835517,0.8011813967164229
43007504,0.8378172939147486
43141843,0.8800141100648629
43161195,0.7023943021317341
43258729,0.7313746789042701
43519723,0.925872331861634
43539159,0.9173677249145769
43541843,0.8980061312443204
43592329,0.9353371573180755
43630398,0.6638127278066115
43646104,0.539407219044366
43653765,0.8654523239089604
43673000,0.8763199739870355
43768419,0.9939772776415619
43874412,0.7436127962392336
43963539,0.858868629742951
44018495,0.831649046895919
44033176,0.9095610117910427
44117685,0.9301004288578789
44170164,0.9205043816122251
44226484,0.6623078363582716
44229690,0.7925630890330186
44230689,0.9220197152741341
44242766,0.832233679332588
44245897,0.862440731804425
44271050,0.4974668885246645
44361896,0.9394198918991179
44380607,0.9514389698963419
44471810,0.9065786519972112
44569262,0.9226562428604799
44593907,0.8838575641488128
44611041,0.8266756833634918
44627764,0.8265470509793515
44680042,0.5000000000193645
44710115,0.5000000001374542
44770233,0.7906112573881825
44830697,0.8812389608987301
45139702,0.8803550803985732
45143535,0.6845472495543745
45170268,0.8444572446582751
45420457,0.917133494420949
45436074,0.817563006364442
45520868,0.8304697699032968
45569429,0.7724741988680224
45613922,0.8925777765200793
45749982,0.9289583091230027
45781305,0.8795374105047802
45897745,0.9555920828919047
45926862,0.8957929224925347
45966942,0.9400650699640394
46055434,0.7486299384566231
46095937,0.9078111756048157
46110031,0.8925969401702168
46166033,0.8674788967121095
46208629,0.9005104319055224
46217173,0.9999999998638504
46226300,0.8252807185459028
46334040,0.8798706907549232
46381737,0.49999999998344097
46412514,0.6282635395863029
46668924,0.7911277537317811
46876066,0.9178007232642122
46959203,0.8703099326176624
47128436,0.8320288461355189
47207039,0.9999999998016493
47304296,0.7853203412500293
47352236,0.8638732222905475
47386208,0.792505162266938
47628852,0.9040762397749554
47631073,0.10225761858097945
47690920,0.8754062903065521
47709762,0.6710475517606187
47779009,0.9752911015054836
47802667,0.91431207128133
47860153,0.8257018433436721
47869587,0.8298082991392017
47884661,0.8354924608846787
48071369,0.8172898468482684
48107053,0.9038944986396613
48155700,0.9209177915806842
48225818,0.7774052886316831
48266692,0.999999999899813
48272479,0.7901200831450423
48322294,0.9251593702006555
48424926,0.9706009272182289
48636451,0.7043641640663452
48637799,0.7153945490961418
48817946,0.9999999994717075
48836924,0.8251857761539113
48845076,0.8750960618327448
48944426,0.844489641330513
49000730,0.8028217601215332
49046551,0.7722066787930371
49328106,0.8659206834200373
49398819,0.8825368944493169
