ozon_id,mace_score
46208629,0.7307854225689097
46217173,0.99
46226300,0.7993657336877629
46334040,0.6775317820328464
46381737,0.010000000000000009
46412514,0.1867020525812767
46668924,0.4664440969997651
46876066,0.9254021925799384
46959203,0.6833136410456463
47128436,0.6407990954276922
47207039,0.99
47304296,0.5582432287578848
47352236,0.6221435562072495
47386208,0.6251782229659493
47628852,0.8111677530235413
47631073,0.42802461062195274
47690920,0.8203466079875806
47709762,0.588011262600833
47779009,0.7788711238091239
47802667,0.7512308091214353
47860153,0.8538608439463065
47869587,0.5435004584491069
47884661,0.5834467604441275
48071369,0.8780863063777331
48107053,0.7870886459693828
48155700,0.808375180495225
48225818,0.5987576982039289
48266692,0.99
48272479,0.9135873124985959
48322294,0.7894174674603394
48424926,0.8630958557785454
48636451,0.7664108954660974
48637799,0.41833070918848114
48817946,0.6616423281186319
48836924,0.641463325597978
48845076,0.8055458803655784
48944426,0.678764858677078
49000730,0.8984151567438402
49046551,0.46360637416595263
49328106,0.7167687401926381
49398819,0.6978507745703556
49420270,0.6981302979836519
49461796,0.950601530649556
49466153,0.99
49470413,0.6738581796749301
49487013,0.906691356132769
49521822,0.7254615090319476
49549079,0.5518375265488935
49639093,0.8451766721153747
49693348,0.010000000000000009
